,Date,Grup,Tweet,Paraula,Retweets,Likes
760,2018-03-24 12:04:02+00:00,Administracions_Pubiques,🗣🌍 ‘La economía circular es fundamental. Tenemos que trabajar todos juntos para minimizar los residuos y encontrar una sostenibilidad que genere seguridad en las futuras generaciones’ @ximopuig https://t.co/9owBJLURkq,Economia circular,6,8
761,2018-03-24 12:01:04+00:00,Administracions_Pubiques,"🗣🌍 ‘Hoy tiene lugar la #HoraDelPlaneta y quiero plantear un acuerdo que haga posible el impulso de la economía circular, una cuestión que tiene que ver con la solidaridad intergeneracional’ @ximopuig https://t.co/O9BqyazWik",Economia circular,3,4
762,2018-02-28 14:07:11+00:00,Administracions_Pubiques,"Demà a #CastellardelVallès celebrem Assemblea de @XarxaSost Xarxa de Ciutats i Pobles cap a la Sostenibilitat amb treball sobre transició energètica, economia circular i cohesió ambiental i presentació de #Recooperem sobre malbaratament alimentari https://t.co/vvCFZ7c7lQ https://t.co/mzNxSZRrWA",Economia circular,7,6
763,2018-01-24 10:50:09+00:00,Administracions_Pubiques,".@residuscat destina 1,8 milions d'euros a 66 projectes empresarials de foment de l'economia circular https://t.co/0g7kcpMPYt",Economia circular,7,8
764,2017-11-23 10:45:01+00:00,Administracions_Pubiques,"La Generalitat identifica 85 bones pràctiques d'economia circular en el sector tèxtil i de begudes @territoricat
https://t.co/6a4MZ8MBZG https://t.co/kNKs1A9dzT",Economia circular,3,12
765,2017-09-29 10:48:50+00:00,Administracions_Pubiques,"El Consell, el @Consell_Agr_VLC  i @Mercavalencia1 acorden gestionar la palla de l'arròs com un model d'economia circular #PleConsell",Economia circular,4,12
766,2017-07-15 10:28:03+00:00,Administracions_Pubiques,".@mconesapages :""amb aquest tipus de projectes #ERESC  impulsem l'economia circular del territori i es generen espectatives reals de futur"" https://t.co/shkom9ItjG",Economia circular,7,10
767,2017-03-15 23:50:00+00:00,Administracions_Pubiques,"📈 Es destinen 7,5 M€ a projectes de prevenció i foment del reciclatge i d’economia circular #AixecarCatalunya https://t.co/lMuE662pix",Economia circular,13,13
768,2017-01-30 16:31:37+00:00,Administracions_Pubiques,"Els reptes de l’economia circular per a Europa, a debat al #parlament https://t.co/ql3MIkDt66 #internacionaldiba https://t.co/mUPTQuRZ0t",Economia circular,3,5
769,2016-12-28 16:30:33+00:00,Administracions_Pubiques,Xarxa de Ciutats i Pobles cap a la Sostenibilitat impulsa #economiacircular i #economiaverda al món local @XarxaSost https://t.co/RWTkhwlkSW https://t.co/Zzy4V0ctHa,Economia circular,6,5
770,2016-11-29 10:17:38+00:00,Administracions_Pubiques,'Tenemos que conseguir una economía circular que compatibilice la generación de empleo y riqueza con el respeto al medio ambiente' @ximopuig https://t.co/5G2H6dlZ92,Economia circular,8,4
771,2016-05-19 22:49:03+00:00,Administracions_Pubiques,Els Països Baixos conviden Catalunya a participar en una missió per conèixer l’economia circular #AixecarCatalunya https://t.co/9UCciIj8Oi,Economia circular,23,21
772,2015-06-11 13:51:16+00:00,Administracions_Pubiques,La Generalitat impulsa l'economia 'circular' on els residus es recuperen i reutilitzen per a donar-los una nova vida http://t.co/ScuptzhmBA,Economia circular,4,1
773,2021-06-28 13:50:09+00:00,Universitats,"Com es treballa a la #UPC per assolir l’#ODS7: Energia neta i assequible?
🗨️Francesc Guinjoan, professor @upctelecos: ""Als laboratoris @EEBE_UPC, investiguem per reduir la contaminació derivada de la producció d’electricitat d’origen fòssil, entre d'altres projectes""
#50anysUPC https://t.co/qaGJV7nz2R",Producció neta,4,5
774,2020-10-02 11:59:09+00:00,Universitats,"#RecercaUB | El projecte FOXES desenvoluparà un sistema per generar energia amb zero emissions que es provarà a Barcelona. #H2020 

👉https://t.co/Tlo3okz7a7 https://t.co/972BYoOaW2",Zero emissions,1,4
775,2019-10-09 14:44:32+00:00,Universitats,"És possible arribar a zero emissions en 20-30 anys a Barcelona?
👉 Apunta't a la #Climathon que tindrà lloc del 18 al 20 d'octubre a l'espai #FusionPoint i ajuda a resoldre el repte!
https://t.co/gHw1eK3kVe
En col·laboració amb @iedbarcelona i @ESADE  
#ClimathonBarcelona #UPC 🌍 https://t.co/l6POpsc5V8",Zero emissions,8,11
776,2021-02-26 13:42:45+00:00,Universitats,"#DATAGRi2021, que combinarà les sessions amb presencialitat limitada i la retransmissió en línia, vol contribuir a impulsar el paper de la ciutat com a pol de coneixement i com a territori basat en un model d'economia verda, circular i digitalitzada.",Economia verda,0,5
777,2021-02-25 15:07:28+00:00,Universitats,"Balaguer acollirà una planta pilot de la UdL de reaprofitament de fusta. IMBIOFUST, liderat per la UdL, forma part del projecte ‘El bosc, primer recurs de l’economia verda’. https://t.co/kKWLv9M78V https://t.co/I1FziL5zIM",Economia verda,3,16
778,2019-02-26 14:40:53+00:00,Universitats,"El nou impuls al Campus Diagonal-Besòs #UPC preveu:
✅ la residència d'estudiants, que es posarà en marxa el setembre
✅ el nou Parc del Campus
✅ 2 nous edificis, amb espais de 'coworking' i per start-up,  incubadores i empreses d’economia verda
https://t.co/QzuPcI2rYb",Economia verda,3,4
779,2022-11-16 16:50:04+00:00,Universitats,"El reciclatge mecànic i químic dels polímers, tema central dels tallers URV-AEQT de la Setmana de la Ciència

➕ https://t.co/xgopqQusbc  @aeqtonline https://t.co/Tbvrd6IxE8",Reciclatge,1,1
780,2022-05-16 06:50:14+00:00,Universitats,"""Dona el teu mòbil a la ciència"": crida per provar el reciclatge amb 'bacteris menjamòbils'

La #UPC convida a donar aparells fora d'ús per verificar un sistema de separació dels metalls que contenen a partir de bacteris

@UPCSostenible @upcmanresa 
https://t.co/YOsivruhKu",Reciclatge,19,29
781,2022-03-01 18:48:49+00:00,Universitats,"Entre els projectes propis, mostra el programa de foment de l'emprenedora Deep Tech Initiator, la iniciativa de reciclatge Ecomemb, el dispositiu mèdic Smart Lollypop, la tecnologia biomèdica de Tensor Medical i la plataforma @InnovaGirona  #UdG4YFN",Reciclatge,0,5
782,2022-02-28 09:21:33+00:00,Universitats,"El reciclatge dels dispositius electrònics, un repte encara sense resoldre.

🗨️ Amb @toni_dorado, investigador de la @upcmanresa, i el procés biotecnològic per recuperar els metalls dels residus electrònics.

via @tv3cat
https://t.co/XT2CeMeOMr",Reciclatge,4,9
783,2021-01-29 07:31:29+00:00,Universitats,"Alba Martínez (@alba_stro), estudiant de l'@eseiaat_upc, crea un nou producte composite a partir d’un innovador mètode de #reciclatge de plàstics

La innovadora proposta va quedar finalista en els premis @expoquimia 2020 🔝
https://t.co/UCOV5gd4ks",Reciclatge,2,5
784,2021-01-12 13:45:11+00:00,Universitats,"#UABers d'@EducacioUAB preparen una campanya de reciclatge de plàstic als @UABOpenLabs 👉 https://t.co/vbgyRm3oAt

#UAB https://t.co/AqoFfTOQyn",Reciclatge,5,14
785,2020-10-22 09:11:18+00:00,Universitats,"El fàrmac SAR405 seria el millor inhibidor de l'autofàgia, un mecanisme de degradació i reciclatge de components cel·lulars implicat en fenòmens de supervivència i mort cel·lular, segons un estudi liderat per la UdL i l'@IRBLleida_Info.
https://t.co/j8CJjcHzIW https://t.co/gDnG6fG8GV",Reciclatge,3,8
786,2020-07-10 10:13:36+00:00,Universitats,"Cinc estudiants #UPC van crear @eways_, una startup dedicada al reciclatge de dispositius electrònics.

Amb la #COVID19, van redirigir el negoci per ajudar a comunicar malalts i famílies en hospitals i residències.

@EEBE_UPC @ccdUPC @EmprenUPC #acércales
https://t.co/B7BqnSOtuz",Reciclatge,23,44
787,2019-11-20 10:21:12+00:00,Universitats,"Amb les papereres intel·ligents #Reciclos participes en un pla pilot per fomentar el reciclatge d'ampolles de plàstic i llaunes 
🤔Però, saps com pots invertir els #Reciclos obtinguts i quin projecte de recerca pots ajudar a finançar? 
Aquí t'ho expliquem!
https://t.co/uCHbYxf0sf https://t.co/UPsYLYsweA",Reciclatge,6,8
788,2019-11-14 16:19:59+00:00,Universitats,"Coneixes els punts #reciclos?
Els trobaràs a diferents campus #UPC i formen part d'un projecte pilot per fomentar el reciclatge d'ampolles de plàstic i llaunes
♻️ Busca'ls, recicla i col·labora amb el projecte #HubRecircula o registra't i guanya premis!
ℹ️ https://t.co/9suquRpbVJ https://t.co/4Q7uxtLQPO",Reciclatge,3,5
789,2019-10-25 11:34:16+00:00,Universitats,"Al campus Sescelades han instal·lat uns contenidors de reciclatge intel·ligents. 

La idea és que es puguin reciclar més envasos i millor.

Com funciona? https://t.co/Q5QMIZxHuy",Reciclatge,1,3
790,2018-11-12 17:12:55+00:00,Universitats,"Cristina Jové renova com a directora del Departament de Projectes Arquitectònics. Doctora arquitecta #UPC i professora a l'@ETSABarcelona, és experta en disseny pel reciclatge arquitectònic i, especialment, en el reciclatge en l’habitatge. 
#mésDonesUPC 
https://t.co/7P5zZEinW2 https://t.co/shZayNacs0",Reciclatge,0,4
791,2018-10-05 13:53:59+00:00,Universitats,"El treball de Marta Esplugues sobre la reutilització i el reciclatge d’ordinadors de la deixalleria va quedar finalista en el Premi #UPC per a treballs de recerca de #Batxillerat. Ara estudia Enginyeria Informàtica a la FIB @ILoveBits #mésDonesUPC
https://t.co/A7I5Tfg1od https://t.co/qTvESz8CB9",Reciclatge,7,31
792,2017-05-03 14:02:09+00:00,Universitats,Dos alumnes de la @UdGPolitecnica guanyen un concurs per millorar la seguretat dels contenidors de reciclatge  https://t.co/lE2QsIwRKn,Reciclatge,7,9
793,2016-10-10 15:00:53+00:00,Universitats,La #UAB impulsa un projecte pilot de reciclatge d’ampolles de vi https://t.co/6VCSigBoex vía @rac1 #UAB #ReWine @PRUAB,Reciclatge,2,2
794,2016-09-23 17:01:04+00:00,Universitats,Una nova xarxa promourà el tractament i reciclatge d’aigües residuals de les pimes iberoamericanes https://t.co/Kj0nCgtlQW #UABDivulga #UAB https://t.co/lHIKe81pvp,Reciclatge,3,2
795,2016-05-20 13:47:49+00:00,Universitats,"Us recordem que l'Oficina Verda ha posat en marxa la campanya Mobilitza't per la selva, de reciclatge de mòbils. https://t.co/EOzjp6S0rB",Reciclatge,5,4
796,2016-05-18 10:13:56+00:00,Universitats,"""Mobilitza't per la selva"": Campanya de reciclatge de mòbils promoguda per @JaneGoodallInst https://t.co/1A3fMQzk0B. Participeu-hi!",Reciclatge,3,0
797,2014-12-16 16:45:01+00:00,Universitats,"Al vídeo #enclauUPC d'aquest mes, @evavidaleva ens parla de reciclatge electrònic i de la seva viabilitat
http://t.co/1lw98q4M0N",Reciclatge,8,1
798,2014-07-28 13:29:16+00:00,Universitats,"Al setembre, exposició a l’#ICTA-ICP del Premi Disseny per al Reciclatge 2013 http://t.co/ILIkzk8lLs http://t.co/2TdjkqmXnM",Reciclatge,3,1
799,2013-11-09 11:07:08+00:00,Universitats,Escultures realitzades amb el reciclatge d’envasos d’aliments a #ExpAliments a @scgramenet /cc @mbecerra23 http://t.co/NwGDQ4yhiq,Reciclatge,1,1
800,2013-10-17 12:49:00+00:00,Universitats,Sabeu quin objecte ha guanyat el Premi Disseny per al Reciclatge 2013? http://t.co/9R7OFCexQR,Reciclatge,1,0
801,2012-11-13 11:21:50+00:00,Universitats,Una estudiant de 1r. de Comunicació guanya un concurs de curtmetratges per fomentar el reciclatge. Felicitats Gabriela! http://t.co/GP6vHekp,Reciclatge,2,0
802,2011-09-20 10:01:48+00:00,Universitats,@SKM_Reciclatge @unportal @pepantonvieta @jordipoater  Moltes gràcies per la difusió del concurs!,Reciclatge,0,0
803,2011-06-06 08:47:42+00:00,Universitats,@SKM_reciclatge Gràcies,Reciclatge,0,0
804,2011-04-13 13:11:08+00:00,Universitats,El reciclatge en les fibres de beta-amiloide pot donar pistes sobre la causa de l’#Alzheimer - IRB #Barcelona http://bit.ly/fug9ek #recerca,Reciclatge,1,0
805,2011-02-11 11:32:54+00:00,Universitats,"L’alternativa ecològica als materials de la construcció: Un nou material, procedent del reciclatge del paper i e... http://bit.ly/gLoKSe",Reciclatge,0,0
806,2009-12-18 11:05:14+00:00,Universitats,Expo itinerant candidatures guanyadores-Premi 09.Disseny reciclatge(Hall Biblio Montilivi)fins 22/02/10 http://tinyurl.com/yc6wy7n,Reciclatge,0,0
807,2009-11-26 11:05:02+00:00,Universitats,Expo.Itinerant candidatures guanyadores Premi 2009 Disseny per al reciclatge:producte reciclat/reciclable.Sala Exp.Andreu Agustí.Edif.PI.EPS,Reciclatge,0,0
808,2021-03-17 10:42:43+00:00,Universitats,"#PentàgonUPF
@cristinaribas, professora de @comunicacioUPF, presenta el seu projecte:
""Debat públic sobre com aplicar el decreixement econòmic, una resposta a la gestió de la pandèmia de la Covid-19 i l'emergència climàtica..."" https://t.co/i5hQaZk4xT","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",0,6
809,2020-11-09 14:18:39+00:00,Universitats,"Aquesta tarda a les 18.30h en streaming, xerrada: Decreixement &amp; New Green Deal, a càrrec de Luís González Reyes (Ecologistas en Acción), dins el IXè cicle d'Activitats ambientals de la Comissió de Sostenibilitat i Emergència Climàtica de la UdL.
https://t.co/9MBKWLMGgx https://t.co/NgnmePW2lZ","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",1,1
810,2019-05-28 06:55:03+00:00,Universitats,"Un estudi de l’ @ICTA_UAB i @GoldsmithsUoL indica que la reducció d'emissions només és compatible amb un menor creixement o amb el decreixement econòmic.
#UAB #recercaUAB 
https://t.co/IzBEuVRj3D","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",6,3
811,2017-06-28 17:15:12+00:00,Universitats,Experts mundials en decreixement i justícia ambiental és donen cita a l’@ICTA_UAB https://t.co/zUz7IEVZc6 #UAB https://t.co/dxLRmdqVrf,"""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",7,7
812,2017-06-27 08:55:04+00:00,Universitats,Experts mundials en decreixement i justícia ambiental es donen cita a la #UAB https://t.co/zUz7IEVZc6 @ICTA_UAB https://t.co/9TkESun5WT,"""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",3,4
813,2016-07-04 08:00:58+00:00,Universitats,Avui arrenca l’escola d'estiu sobre Decreixement i Justícia Ambiental a la #UAB https://t.co/GwcXRPnu2p @ICTA_UAB https://t.co/wZ5VE3QdLH,"""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",1,1
814,2016-06-30 16:30:26+00:00,Universitats,. @ICTA_UAB esdevindrà centre neuràlgic mundial de les teories sobre Decreixement i Justícia Ambiental https://t.co/ZbwlJekCPl,"""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",3,3
815,2015-07-07 15:24:00+00:00,Universitats,"Demà, presentació de l’edició en castellà del llibre sobre #decreixement, de l’#ICTA #UAB i @R_Degrowth. 20h a l’@EspaiContraband","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",2,1
816,2015-01-15 17:00:34+00:00,Universitats,"Entrevista a Federico Demaria, investigador de la #UAB i un dels editors del llibre sobre #decreixement @R_Degrowth http://t.co/tQVhJf4qtV","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",2,0
817,2015-01-09 15:06:21+00:00,Universitats,Entrevista de @LaVanguardia a investigadors de l’#ICTA-#UAB sobre el #decreixement http://t.co/2e1adCglzC @R_Degrowth http://t.co/lajSWWpMa9,"""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",11,2
